subset,outcome,analyte,method,n,n_events,auc,auc_lo,auc_hi,auc_base,auc_adj,auc_gain,prevalence,ap,ap_lift,delta_vs_norma,p_vs_norma
pop_normal,prolonged_los,NA,Cohen_m4,54049,11131,0.6221,0.6163,0.6278,0.5295,0.6252,0.0957,0.2059,0.283,1.374,0.0025,0.414755
pop_normal,prolonged_los,NA,Gaussian_eb,54049,11131,0.6298,0.6241,0.6356,0.5295,0.6323,0.1029,0.2059,0.3038,1.475,0.0103,8.2e-05
pop_normal,prolonged_los,NA,Gaussian_mle,53279,11066,0.5541,0.5484,0.5598,0.5366,0.5526,0.016,0.2077,0.2251,1.084,-0.0657,0.0
pop_normal,prolonged_los,NA,Gaussian_trunc,53279,11066,0.5174,0.5115,0.5233,0.5366,0.5351,-0.0016,0.2077,0.2139,1.03,-0.1024,0.0
pop_normal,prolonged_los,NA,NORMA_334f7e21,54049,11131,0.6317,0.626,0.6375,0.5295,0.6327,0.1033,0.2059,0.2951,1.433,0.0122,0.0
pop_normal,prolonged_los,NA,NORMA_q_age,54049,11131,0.6189,0.6131,0.6247,0.5295,0.621,0.0915,0.2059,0.2818,1.368,-0.0007,0.455623
pop_normal,prolonged_los,NA,NORMA_q_age_set,54049,11131,0.6195,0.6138,0.6253,0.5295,0.6223,0.0929,0.2059,0.2824,1.371,,
pop_normal,prolonged_los,NA,NORMA_q_age_set_co,54049,11131,0.6167,0.6109,0.6225,0.5295,0.6192,0.0898,0.2059,0.2817,1.368,-0.0029,0.065264
pop_normal,prolonged_los,NA,PerRI,54040,11131,0.4498,0.4441,0.4554,0.5307,0.5659,0.0353,0.206,0.1754,0.851,-0.1699,0.0
pop_normal,prolonged_los,NA,PopRI,54049,11131,0.5957,0.5903,0.6011,0.5295,0.6062,0.0768,0.2059,0.2491,1.209,-0.0239,0.0
pop_normal,prolonged_los,Overall,Cohen_m2,82913,12415,0.7189,0.7145,0.7233,0.5339,0.7169,0.1831,0.1497,0.2678,1.788,-0.0051,0.05282
pop_normal,prolonged_los,Overall,Cohen_m3,82913,12415,0.6813,0.6768,0.6858,0.5339,0.6815,0.1477,0.1497,0.2291,1.53,-0.0427,0.0
pop_normal,prolonged_los,Overall,Cohen_m4,82913,12415,0.6837,0.6792,0.6882,0.5339,0.6852,0.1513,0.1497,0.2358,1.575,-0.0403,0.0
pop_normal,prolonged_los,Overall,Gaussian_eb,82928,12415,0.7666,0.7625,0.7706,0.5291,0.7669,0.2378,0.1497,0.3256,2.175,0.0426,0.0
pop_normal,prolonged_los,Overall,Gaussian_mle,82726,12414,0.6537,0.6492,0.6582,0.532,0.6459,0.114,0.1501,0.2087,1.391,-0.0697,0.0
pop_normal,prolonged_los,Overall,Gaussian_trunc,82726,12414,0.6588,0.6542,0.6634,0.532,0.6593,0.1273,0.1501,0.2156,1.437,-0.0647,0.0
pop_normal,prolonged_los,Overall,NORMA_334f7e21,82928,12415,0.7156,0.7115,0.7197,0.5291,0.7023,0.1732,0.1497,0.2443,1.632,-0.0084,0.0
pop_normal,prolonged_los,Overall,NORMA_q_age,82928,12415,0.6899,0.6858,0.6941,0.5291,0.6532,0.124,0.1497,0.2167,1.447,-0.0341,0.0
pop_normal,prolonged_los,Overall,NORMA_q_age_set,82928,12415,0.724,0.7198,0.7282,0.5291,0.7148,0.1857,0.1497,0.2656,1.774,,
pop_normal,prolonged_los,Overall,NORMA_q_age_set_co,82928,12415,0.6997,0.6955,0.7039,0.5291,0.6876,0.1585,0.1497,0.2361,1.577,-0.0243,0.0
pop_normal,prolonged_los,Overall,PerRI,82928,12415,0.5514,0.5467,0.5561,0.5291,0.5483,0.0192,0.1497,0.1527,1.02,-0.1726,0.0
pop_normal,prolonged_los,Overall,PopRI,82928,12415,0.6502,0.6471,0.6534,0.5291,0.6464,0.1173,0.1497,0.2114,1.412,-0.0738,0.0
pop_normal,prolonged_los,PLT,Cohen_m2,43798,10092,0.6523,0.6461,0.6585,0.5571,0.6543,0.0973,0.2304,0.3638,1.579,0.0179,1e-06
pop_normal,prolonged_los,PLT,Cohen_m3,43798,10092,0.655,0.649,0.6611,0.5571,0.656,0.0989,0.2304,0.3531,1.532,0.0207,0.0
pop_normal,prolonged_los,PLT,Cohen_m4,43798,10092,0.6389,0.6328,0.645,0.5571,0.644,0.0869,0.2304,0.3363,1.459,0.0045,0.210722
pop_normal,prolonged_los,PLT,Gaussian_eb,43798,10092,0.6094,0.6033,0.6156,0.5571,0.6152,0.0582,0.2304,0.3109,1.349,-0.0249,0.0
pop_normal,prolonged_los,PLT,Gaussian_mle,43751,10087,0.5596,0.5533,0.5659,0.5531,0.5663,0.0132,0.2306,0.2621,1.137,-0.0749,0.0
pop_normal,prolonged_los,PLT,Gaussian_trunc,43751,10087,0.5417,0.5353,0.548,0.5531,0.5586,0.0055,0.2306,0.2521,1.093,-0.0928,0.0
pop_normal,prolonged_los,PLT,NORMA_334f7e21,43798,10092,0.6359,0.6297,0.642,0.5571,0.641,0.0839,0.2304,0.3323,1.442,0.0015,0.159475
pop_normal,prolonged_los,PLT,NORMA_q_age,43798,10092,0.627,0.6208,0.6332,0.5571,0.6336,0.0765,0.2304,0.3237,1.405,-0.0074,0.0
pop_normal,prolonged_los,PLT,NORMA_q_age_set,43798,10092,0.6344,0.6282,0.6406,0.5571,0.6417,0.0846,0.2304,0.3326,1.443,,
pop_normal,prolonged_los,PLT,NORMA_q_age_set_co,43798,10092,0.5998,0.5936,0.6061,0.5571,0.607,0.0499,0.2304,0.2956,1.283,-0.0345,0.0
pop_normal,prolonged_los,PLT,PerRI,43798,10092,0.4745,0.4682,0.4808,0.5571,0.5707,0.0136,0.2304,0.2131,0.925,-0.1599,0.0
pop_normal,prolonged_los,PLT,PopRI,43798,10092,0.5418,0.5354,0.5482,0.5571,0.5675,0.0104,0.2304,0.2556,1.109,-0.0926,0.0
pop_normal,prolonged_los,RBC,Cohen_m2,8536,1699,0.5566,0.5412,0.572,0.5476,0.565,0.0174,0.199,0.2422,1.217,0.0187,0.079287
pop_normal,prolonged_los,RBC,Cohen_m3,8536,1699,0.5536,0.5382,0.569,0.5476,0.5809,0.0332,0.199,0.2336,1.174,0.0156,0.100013
pop_normal,prolonged_los,RBC,Cohen_m4,8536,1699,0.5494,0.5339,0.565,0.5476,0.5647,0.0171,0.199,0.2397,1.204,0.0115,0.236211
pop_normal,prolonged_los,RBC,Gaussian_eb,8536,1699,0.5424,0.5272,0.5576,0.5476,0.5662,0.0185,0.199,0.2239,1.125,0.0044,0.576731
pop_normal,prolonged_los,RBC,Gaussian_mle,8523,1697,0.5245,0.5095,0.5396,0.5518,0.5529,0.001,0.1991,0.2077,1.043,-0.0136,0.115731
pop_normal,prolonged_los,RBC,Gaussian_trunc,8523,1697,0.5313,0.5159,0.5466,0.5518,0.559,0.0072,0.1991,0.2156,1.083,-0.0069,0.473545
pop_normal,prolonged_los,RBC,NORMA_334f7e21,8536,1699,0.5502,0.5349,0.5654,0.5476,0.5661,0.0185,0.199,0.2304,1.157,0.0122,9e-06
pop_normal,prolonged_los,RBC,NORMA_q_age,8536,1699,0.5418,0.5265,0.557,0.5476,0.5598,0.0122,0.199,0.2236,1.123,0.0038,0.215762
pop_normal,prolonged_los,RBC,NORMA_q_age_set,8536,1699,0.5379,0.5226,0.5533,0.5476,0.5576,0.0099,0.199,0.2223,1.117,,
pop_normal,prolonged_los,RBC,NORMA_q_age_set_co,8536,1699,0.5453,0.5301,0.5604,0.5476,0.5617,0.014,0.199,0.2229,1.12,0.0073,0.090108
pop_normal,prolonged_los,RBC,PerRI,8536,1699,0.5461,0.5308,0.5613,0.5476,0.5533,0.0056,0.199,0.2193,1.102,0.0081,0.456013
pop_normal,prolonged_los,RBC,PopRI,8536,1699,0.5467,0.5315,0.5618,0.5476,0.572,0.0244,0.199,0.2237,1.124,0.0087,0.313766
pop_normal,prolonged_los,RDW,Cohen_m2,19845,3746,0.58,0.57,0.59,0.5519,0.5867,0.0348,0.1888,0.2318,1.228,0.0002,0.969173
pop_normal,prolonged_los,RDW,Cohen_m3,19845,3746,0.5605,0.5503,0.5706,0.5519,0.5753,0.0234,0.1888,0.2199,1.165,-0.0193,0.003142
pop_normal,prolonged_los,RDW,Cohen_m4,19845,3746,0.5884,0.5784,0.5985,0.5519,0.5975,0.0456,0.1888,0.241,1.277,0.0087,0.184334
pop_normal,prolonged_los,RDW,Gaussian_eb,19845,3746,0.5908,0.5808,0.6008,0.5519,0.6001,0.0482,0.1888,0.2425,1.285,0.011,0.051021
pop_normal,prolonged_los,RDW,Gaussian_mle,19605,3704,0.5247,0.5147,0.5347,0.5696,0.5697,0.0001,0.1889,0.1944,1.029,-0.0551,0.0
pop_normal,prolonged_los,RDW,Gaussian_trunc,19605,3704,0.5132,0.503,0.5234,0.5696,0.5695,-0.0001,0.1889,0.1924,1.019,-0.0666,0.0
pop_normal,prolonged_los,RDW,NORMA_334f7e21,19845,3746,0.5827,0.5726,0.5928,0.5519,0.5825,0.0306,0.1888,0.2368,1.254,0.0029,0.117869
pop_normal,prolonged_los,RDW,NORMA_q_age,19845,3746,0.5764,0.5663,0.5864,0.5519,0.5755,0.0236,0.1888,0.2287,1.211,-0.0034,0.068638
pop_normal,prolonged_los,RDW,NORMA_q_age_set,19845,3746,0.5798,0.5697,0.5898,0.5519,0.5813,0.0294,0.1888,0.232,1.229,,
pop_normal,prolonged_los,RDW,NORMA_q_age_set_co,19845,3746,0.5634,0.5532,0.5736,0.5519,0.569,0.0171,0.1888,0.2239,1.186,-0.0164,0.0
pop_normal,prolonged_los,RDW,PerRI,19817,3744,0.5071,0.497,0.5173,0.5551,0.5554,0.0003,0.1889,0.1877,0.993,-0.0725,0.0
pop_normal,prolonged_los,RDW,PopRI,19845,3746,0.5776,0.5673,0.5878,0.5519,0.596,0.0441,0.1888,0.2316,1.227,-0.0022,0.74836
pop_normal,prolonged_los,TBIL,Cohen_m2,11171,3780,0.5614,0.5502,0.5725,0.535,0.5608,0.0258,0.3384,0.3772,1.115,0.0094,0.168789
pop_normal,prolonged_los,TBIL,Cohen_m3,11171,3780,0.5261,0.5149,0.5373,0.535,0.5353,0.0003,0.3384,0.3521,1.041,-0.0258,0.000169
pop_normal,prolonged_los,TBIL,Cohen_m4,11171,3780,0.5561,0.5449,0.5673,0.535,0.5585,0.0235,0.3384,0.3781,1.118,0.0042,0.520688
pop_normal,prolonged_los,TBIL,Gaussian_eb,11171,3780,0.5453,0.534,0.5565,0.535,0.549,0.014,0.3384,0.3716,1.098,-0.0067,0.214645
pop_normal,prolonged_los,TBIL,Gaussian_mle,10886,3704,0.5282,0.5168,0.5396,0.5137,0.5236,0.0098,0.3403,0.359,1.055,-0.0223,3.3e-05
pop_normal,prolonged_los,TBIL,Gaussian_trunc,10886,3704,0.5057,0.4943,0.5171,0.5137,0.5129,-0.0008,0.3403,0.3412,1.003,-0.0449,0.0
pop_normal,prolonged_los,TBIL,NORMA_334f7e21,11171,3780,0.5614,0.5502,0.5726,0.535,0.5715,0.0365,0.3384,0.3836,1.134,0.0095,1e-06
pop_normal,prolonged_los,TBIL,NORMA_q_age,11171,3780,0.5547,0.5434,0.5659,0.535,0.5659,0.0309,0.3384,0.3779,1.117,0.0028,0.1142
pop_normal,prolonged_los,TBIL,NORMA_q_age_set,11171,3780,0.5519,0.5407,0.5632,0.535,0.5623,0.0273,0.3384,0.3752,1.109,,
pop_normal,prolonged_los,TBIL,NORMA_q_age_set_co,11171,3780,0.5451,0.5339,0.5564,0.535,0.5591,0.0241,0.3384,0.3719,1.099,-0.0068,0.032335
pop_normal,prolonged_los,TBIL,PerRI,11138,3776,0.5232,0.5119,0.5345,0.528,0.5349,0.0069,0.339,0.3539,1.044,-0.0276,1e-05
pop_normal,prolonged_los,TBIL,PopRI,11171,3780,0.5121,0.5011,0.523,0.535,0.5367,0.0017,0.3384,0.3421,1.011,-0.0399,0.0
pop_normal,prolonged_los,TGL,Cohen_m2,221,152,0.482,0.4012,0.5628,0.4715,0.3546,-0.1169,0.6878,0.6954,1.011,0.0309,0.526108
pop_normal,prolonged_los,TGL,Cohen_m3,221,152,0.4832,0.4041,0.5624,0.4715,0.4791,0.0076,0.6878,0.7184,1.044,0.0321,0.520545
pop_normal,prolonged_los,TGL,Cohen_m4,221,152,0.4793,0.3947,0.5639,0.4715,0.4918,0.0203,0.6878,0.6656,0.968,0.0282,0.591429
pop_normal,prolonged_los,TGL,Gaussian_eb,221,152,0.4812,0.3971,0.5654,0.4715,0.4724,0.0009,0.6878,0.6855,0.997,0.0301,0.422364
pop_normal,prolonged_los,TGL,Gaussian_mle,221,152,0.4422,0.3586,0.5259,0.4715,0.4262,-0.0452,0.6878,0.6633,0.964,-0.0089,0.809259
pop_normal,prolonged_los,TGL,Gaussian_trunc,221,152,0.4656,0.3827,0.5485,0.4715,0.4511,-0.0203,0.6878,0.6784,0.986,0.0145,0.710755
pop_normal,prolonged_los,TGL,NORMA_334f7e21,221,152,0.432,0.3496,0.5145,0.4715,0.5313,0.0598,0.6878,0.6488,0.943,-0.0191,0.277204
pop_normal,prolonged_los,TGL,NORMA_q_age,221,152,0.4591,0.3753,0.5429,0.4715,0.4906,0.0191,0.6878,0.6617,0.962,0.008,0.640573
pop_normal,prolonged_los,TGL,NORMA_q_age_set,221,152,0.4511,0.3669,0.5353,0.4715,0.5064,0.0349,0.6878,0.6533,0.95,,
pop_normal,prolonged_los,TGL,NORMA_q_age_set_co,221,152,0.4315,0.3493,0.5138,0.4715,0.5483,0.0768,0.6878,0.6462,0.94,-0.0195,0.521196
pop_normal,prolonged_los,TGL,PerRI,221,152,0.4398,0.3575,0.5222,0.4715,0.5349,0.0634,0.6878,0.6397,0.93,-0.0113,0.814904
pop_normal,prolonged_los,TGL,PopRI,221,152,0.5686,0.4881,0.6491,0.4715,0.5161,0.0446,0.6878,0.7531,1.095,0.1175,0.016099
pop_normal,prolonged_los,TP,Cohen_m2,8430,2977,0.5639,0.5509,0.5768,0.5326,0.5643,0.0318,0.3531,0.4253,1.204,0.007,0.331956
pop_normal,prolonged_los,TP,Cohen_m3,8430,2977,0.5697,0.5567,0.5827,0.5326,0.5638,0.0312,0.3531,0.4342,1.23,0.0129,0.074196
pop_normal,prolonged_los,TP,Cohen_m4,8430,2977,0.5749,0.5619,0.5879,0.5326,0.5733,0.0407,0.3531,0.4393,1.244,0.0181,0.013382
pop_normal,prolonged_los,TP,Gaussian_eb,8430,2977,0.5568,0.5439,0.5696,0.5326,0.562,0.0295,0.3531,0.4083,1.156,-0.0,0.995115
pop_normal,prolonged_los,TP,Gaussian_mle,8338,2938,0.5581,0.5453,0.571,0.5299,0.5505,0.0206,0.3524,0.3955,1.123,-0.0001,0.985591
pop_normal,prolonged_los,TP,Gaussian_trunc,8338,2938,0.5292,0.5163,0.5421,0.5299,0.5412,0.0113,0.3524,0.377,1.07,-0.0291,0.000264
pop_normal,prolonged_los,TP,NORMA_334f7e21,8430,2977,0.5635,0.5506,0.5763,0.5326,0.5623,0.0297,0.3531,0.4082,1.156,0.0066,0.002112
pop_normal,prolonged_los,TP,NORMA_q_age,8430,2977,0.5517,0.5389,0.5646,0.5326,0.5497,0.0171,0.3531,0.3977,1.126,-0.0051,0.025801
pop_normal,prolonged_los,TP,NORMA_q_age_set,8430,2977,0.5568,0.544,0.5697,0.5326,0.5544,0.0219,0.3531,0.4036,1.143,,
pop_normal,prolonged_los,TP,NORMA_q_age_set_co,8430,2977,0.5457,0.5329,0.5585,0.5326,0.5492,0.0166,0.3531,0.3892,1.102,-0.0111,0.005724
pop_normal,prolonged_los,TP,PerRI,8430,2977,0.5531,0.5404,0.5657,0.5326,0.5436,0.011,0.3531,0.386,1.093,-0.0038,0.652635
pop_normal,prolonged_los,TP,PopRI,8430,2977,0.5287,0.5161,0.5414,0.5326,0.549,0.0165,0.3531,0.3714,1.052,-0.0281,0.000295
pop_normal,prolonged_los,WBC,Cohen_m2,40117,8548,0.5557,0.549,0.5624,0.5458,0.5777,0.0319,0.2131,0.2433,1.142,-0.0347,0.0
pop_normal,prolonged_los,WBC,Cohen_m3,40117,8548,0.5521,0.5452,0.559,0.5458,0.5703,0.0245,0.2131,0.2468,1.158,-0.0384,0.0
pop_normal,prolonged_los,WBC,Cohen_m4,40117,8548,0.5801,0.5733,0.587,0.5458,0.5926,0.0469,0.2131,0.2694,1.264,-0.0103,0.007904
pop_normal,prolonged_los,WBC,Gaussian_eb,40117,8548,0.5854,0.5786,0.5921,0.5458,0.593,0.0472,0.2131,0.2678,1.257,-0.005,0.095016
pop_normal,prolonged_los,WBC,Gaussian_mle,40024,8530,0.5392,0.5325,0.5458,0.5476,0.547,-0.0006,0.2131,0.2221,1.042,-0.0515,0.0
pop_normal,prolonged_los,WBC,Gaussian_trunc,40024,8530,0.5087,0.502,0.5154,0.5476,0.5474,-0.0002,0.2131,0.2093,0.982,-0.0819,0.0
pop_normal,prolonged_los,WBC,NORMA_334f7e21,40117,8548,0.5991,0.5925,0.6058,0.5458,0.5961,0.0503,0.2131,0.2676,1.256,0.0087,0.0
pop_normal,prolonged_los,WBC,NORMA_q_age,40117,8548,0.5878,0.5812,0.5945,0.5458,0.5842,0.0384,0.2131,0.2582,1.212,-0.0026,0.052269
pop_normal,prolonged_los,WBC,NORMA_q_age_set,40117,8548,0.5904,0.5838,0.597,0.5458,0.5861,0.0404,0.2131,0.2575,1.208,,
pop_normal,prolonged_los,WBC,NORMA_q_age_set_co,40117,8548,0.5718,0.5651,0.5786,0.5458,0.5703,0.0246,0.2131,0.249,1.168,-0.0186,0.0
pop_normal,prolonged_los,WBC,PerRI,40117,8548,0.4575,0.451,0.4641,0.5458,0.5693,0.0235,0.2131,0.1854,0.87,-0.1329,0.0
pop_normal,prolonged_los,WBC,PopRI,40117,8548,0.5941,0.5875,0.6007,0.5458,0.598,0.0522,0.2131,0.2644,1.241,0.0037,0.292125
pop_normal,sepsis,ALB,Cohen_m2,2489,457,0.511,0.4809,0.5411,0.5037,0.4816,-0.0221,0.1836,0.1992,1.085,0.0121,0.559107
pop_normal,sepsis,ALB,Cohen_m3,2489,457,0.4761,0.4463,0.5059,0.5037,0.4954,-0.0083,0.1836,0.1836,1.0,-0.0228,0.246414
pop_normal,sepsis,ALB,Cohen_m4,2489,457,0.4684,0.4387,0.4981,0.5037,0.5143,0.0105,0.1836,0.1831,0.997,-0.0305,0.08917
pop_normal,sepsis,ALB,Gaussian_eb,2489,457,0.5515,0.5226,0.5805,0.5037,0.5394,0.0357,0.1836,0.2095,1.141,0.0526,0.00274
pop_normal,sepsis,ALB,Gaussian_mle,2433,451,0.5464,0.5178,0.5751,0.4799,0.4975,0.0176,0.1854,0.2047,1.104,0.0473,0.010015
pop_normal,sepsis,ALB,Gaussian_trunc,2433,451,0.4982,0.4704,0.526,0.4799,0.4959,0.016,0.1854,0.1801,0.971,-0.0009,0.961326
pop_normal,sepsis,ALB,NORMA_334f7e21,2489,457,0.5267,0.4976,0.5558,0.5037,0.5041,0.0004,0.1836,0.1967,1.071,0.0278,2e-05
pop_normal,sepsis,ALB,NORMA_q_age,2489,457,0.5101,0.481,0.5392,0.5037,0.5009,-0.0028,0.1836,0.1913,1.042,0.0112,0.075965
pop_normal,sepsis,ALB,NORMA_q_age_set,2489,457,0.4989,0.4699,0.5279,0.5037,0.4928,-0.0109,0.1836,0.1837,1.001,,
pop_normal,sepsis,ALB,NORMA_q_age_set_co,2489,457,0.505,0.4764,0.5335,0.5037,0.4984,-0.0054,0.1836,0.1855,1.01,0.006,0.534357
pop_normal,sepsis,ALB,PerRI,2489,457,0.5695,0.5407,0.5983,0.5037,0.5557,0.052,0.1836,0.2274,1.239,0.0706,0.001254
pop_normal,sepsis,ALB,PopRI,2489,457,0.5238,0.4962,0.5515,0.5037,0.5063,0.0026,0.1836,0.1933,1.053,0.0249,0.150331
pop_normal,sepsis,ALP,Cohen_m2,11004,2718,0.5372,0.5249,0.5496,0.5205,0.5407,0.0202,0.247,0.2653,1.074,0.0247,0.000715
pop_normal,sepsis,ALP,Cohen_m3,11004,2718,0.5534,0.5408,0.566,0.5205,0.571,0.0505,0.247,0.2887,1.169,0.0409,2e-06
pop_normal,sepsis,ALP,Cohen_m4,11004,2718,0.5762,0.5638,0.5885,0.5205,0.5863,0.0658,0.247,0.2998,1.214,0.0637,0.0
pop_normal,sepsis,ALP,Gaussian_eb,11004,2718,0.518,0.5056,0.5303,0.5205,0.5208,0.0004,0.247,0.2546,1.031,0.0055,0.40266
pop_normal,sepsis,ALP,Gaussian_mle,10995,2716,0.4966,0.4842,0.5089,0.5183,0.518,-0.0002,0.247,0.2439,0.987,-0.016,0.012881
pop_normal,sepsis,ALP,Gaussian_trunc,10995,2716,0.4959,0.4835,0.5083,0.5183,0.5144,-0.0039,0.247,0.244,0.988,-0.0167,0.012742
pop_normal,sepsis,ALP,NORMA_334f7e21,11004,2718,0.5149,0.5025,0.5274,0.5205,0.5185,-0.002,0.247,0.2559,1.036,0.0024,0.22352
pop_normal,sepsis,ALP,NORMA_q_age,11004,2718,0.5114,0.499,0.5238,0.5205,0.5204,-0.0001,0.247,0.2536,1.027,-0.0011,0.615316
pop_normal,sepsis,ALP,NORMA_q_age_set,11004,2718,0.5125,0.5,0.5249,0.5205,0.5208,0.0003,0.247,0.2558,1.036,,
pop_normal,sepsis,ALP,NORMA_q_age_set_co,11004,2718,0.5178,0.5054,0.5302,0.5205,0.5229,0.0024,0.247,0.2583,1.046,0.0053,0.203954
pop_normal,sepsis,ALP,PerRI,11004,2718,0.4724,0.46,0.4848,0.5205,0.534,0.0135,0.247,0.2304,0.933,-0.0401,0.0
pop_normal,sepsis,ALP,PopRI,11004,2718,0.534,0.5215,0.5465,0.5205,0.5383,0.0178,0.247,0.2697,1.092,0.0215,0.004916
pop_normal,sepsis,ALT,Cohen_m2,9560,2528,0.5256,0.5126,0.5387,0.4939,0.5265,0.0326,0.2644,0.2837,1.073,0.0183,0.03011
pop_normal,sepsis,ALT,Cohen_m3,9560,2528,0.5546,0.5416,0.5677,0.4939,0.5493,0.0554,0.2644,0.2984,1.128,0.0473,0.0
pop_normal,sepsis,ALT,Cohen_m4,9560,2528,0.541,0.5279,0.554,0.4939,0.536,0.0421,0.2644,0.2898,1.096,0.0336,9e-05
pop_normal,sepsis,ALT,Gaussian_eb,9560,2528,0.5166,0.5035,0.5297,0.4939,0.5084,0.0145,0.2644,0.273,1.032,0.0093,0.202008
pop_normal,sepsis,ALT,Gaussian_mle,9500,2517,0.4981,0.485,0.5112,0.4987,0.4912,-0.0075,0.2649,0.2626,0.991,-0.0099,0.167349
pop_normal,sepsis,ALT,Gaussian_trunc,9500,2517,0.4993,0.4862,0.5124,0.4987,0.4856,-0.0132,0.2649,0.2634,0.994,-0.0087,0.250347
pop_normal,sepsis,ALT,NORMA_334f7e21,9560,2528,0.5055,0.4923,0.5187,0.4939,0.4883,-0.0056,0.2644,0.2718,1.028,-0.0019,0.422728
pop_normal,sepsis,ALT,NORMA_q_age,9560,2528,0.5053,0.4921,0.5184,0.4939,0.481,-0.0129,0.2644,0.2705,1.023,-0.0021,0.379109
pop_normal,sepsis,ALT,NORMA_q_age_set,9560,2528,0.5073,0.4942,0.5205,0.4939,0.4889,-0.005,0.2644,0.2725,1.031,,
pop_normal,sepsis,ALT,NORMA_q_age_set_co,9560,2528,0.5129,0.4997,0.5261,0.4939,0.5095,0.0156,0.2644,0.275,1.04,0.0055,0.217615
pop_normal,sepsis,ALT,PerRI,9560,2528,0.4784,0.4652,0.4915,0.4939,0.5168,0.0229,0.2644,0.2559,0.968,-0.029,0.000549
pop_normal,sepsis,ALT,PopRI,9560,2528,0.5199,0.5067,0.533,0.4939,0.5214,0.0275,0.2644,0.2771,1.048,0.0125,0.129491
pop_normal,sepsis,AST,Cohen_m2,10353,2705,0.5298,0.5171,0.5424,0.5038,0.5287,0.0249,0.2613,0.2821,1.08,0.0223,0.004126
pop_normal,sepsis,AST,Cohen_m3,10353,2705,0.5189,0.5062,0.5316,0.5038,0.5212,0.0174,0.2613,0.2733,1.046,0.0114,0.18381
pop_normal,sepsis,AST,Cohen_m4,10353,2705,0.5491,0.5364,0.5619,0.5038,0.5479,0.0441,0.2613,0.3019,1.155,0.0417,1e-06
pop_normal,sepsis,AST,Gaussian_eb,10353,2705,0.5007,0.4882,0.5133,0.5038,0.5034,-0.0004,0.2613,0.2608,0.998,-0.0068,0.302074
pop_normal,sepsis,AST,Gaussian_mle,10311,2694,0.4837,0.4712,0.4963,0.5044,0.5121,0.0076,0.2613,0.2512,0.961,-0.0238,0.000276
pop_normal,sepsis,AST,Gaussian_trunc,10311,2694,0.492,0.4793,0.5046,0.5044,0.5039,-0.0005,0.2613,0.2577,0.986,-0.0156,0.035243
pop_normal,sepsis,AST,NORMA_334f7e21,10353,2705,0.5125,0.4998,0.5251,0.5038,0.5007,-0.0031,0.2613,0.2698,1.033,0.005,0.020938
pop_normal,sepsis,AST,NORMA_q_age,10353,2705,0.5056,0.4929,0.5183,0.5038,0.4968,-0.007,0.2613,0.2666,1.02,-0.0019,0.375894
pop_normal,sepsis,AST,NORMA_q_age_set,10353,2705,0.5075,0.4948,0.5202,0.5038,0.4995,-0.0043,0.2613,0.2678,1.025,,
pop_normal,sepsis,AST,NORMA_q_age_set_co,10353,2705,0.511,0.4983,0.5237,0.5038,0.5026,-0.0012,0.2613,0.2714,1.039,0.0035,0.429337
pop_normal,sepsis,AST,PerRI,10353,2705,0.4745,0.462,0.487,0.5038,0.5241,0.0202,0.2613,0.2442,0.935,-0.033,4.1e-05
pop_normal,sepsis,AST,PopRI,10353,2705,0.5173,0.5047,0.5299,0.5038,0.5109,0.0071,0.2613,0.2704,1.035,0.0098,0.196177
pop_normal,sepsis,BUN,Cohen_m2,33973,5636,0.5524,0.5441,0.5607,0.5355,0.5601,0.0246,0.1659,0.1956,1.179,0.0387,0.0
pop_normal,sepsis,BUN,Cohen_m3,33973,5636,0.5495,0.5412,0.5577,0.5355,0.5586,0.0231,0.1659,0.19,1.145,0.0358,0.0
pop_normal,sepsis,BUN,Cohen_m4,33973,5636,0.5511,0.5428,0.5594,0.5355,0.5605,0.025,0.1659,0.1929,1.163,0.0375,0.0
pop_normal,sepsis,BUN,Gaussian_eb,33973,5636,0.5374,0.5293,0.5455,0.5355,0.5512,0.0157,0.1659,0.1798,1.084,0.0237,0.0
pop_normal,sepsis,BUN,Gaussian_mle,33502,5550,0.5127,0.5046,0.5208,0.5289,0.5301,0.0012,0.1657,0.1679,1.014,-0.0018,0.704154
pop_normal,sepsis,BUN,Gaussian_trunc,33502,5550,0.5008,0.4925,0.509,0.5289,0.5309,0.002,0.1657,0.1682,1.015,-0.0137,0.008374
pop_normal,sepsis,BUN,NORMA_334f7e21,33973,5636,0.5155,0.5073,0.5236,0.5355,0.5369,0.0014,0.1659,0.1697,1.023,0.0018,0.245888
pop_normal,sepsis,BUN,NORMA_q_age,33973,5636,0.512,0.5038,0.5202,0.5355,0.5359,0.0004,0.1659,0.1681,1.013,-0.0016,0.27229
pop_normal,sepsis,BUN,NORMA_q_age_set,33973,5636,0.5137,0.5055,0.5218,0.5355,0.5359,0.0005,0.1659,0.1691,1.019,,
pop_normal,sepsis,BUN,NORMA_q_age_set_co,33973,5636,0.5084,0.5002,0.5165,0.5355,0.5345,-0.001,0.1659,0.1669,1.006,-0.0053,0.055169
pop_normal,sepsis,BUN,PerRI,33971,5636,0.4848,0.4768,0.4929,0.5372,0.5436,0.0064,0.1659,0.1557,0.939,-0.0289,0.0
pop_normal,sepsis,BUN,PopRI,33973,5636,0.5341,0.5262,0.5421,0.5355,0.5521,0.0166,0.1659,0.1787,1.077,0.0205,2.3e-05
