dataset,target_state,analyte,method,n,mae,mape,rmse,r2,bias,n_analytes,n_targets
eicu,normal,CRE,Gaussian_eb,30823.0,0.1382717222266818,17.819495789543556,0.2207213378588104,-0.2539998727184462,-0.0006236841039991,,
eicu,normal,CRE,Cohen_m2,30823.0,0.1629675553641173,20.4706579721993,0.2264567032628099,-0.320016056324188,0.1177631950240733,,
eicu,normal,CRE,Cohen_m3,30823.0,0.1703537433095064,21.64600223613784,0.2230713486398478,-0.2808445908546404,0.1353249289188657,,
eicu,normal,CRE,Cohen_m4,30823.0,0.1491910541027497,19.277638742030906,0.1936163241637055,0.0350766985061922,0.1045879993969966,,
eicu,all_states,CRE,NORMA_normal,54068.0,0.2275006225847941,20.24929653846738,0.4065289843516771,0.4599996896786386,-0.1221537229461869,,
eicu,all_states,CRE,NORMA_marginal,54068.0,0.1364040982126119,13.770130822163312,0.2349912414305935,0.8195676811236671,-0.008543970925346,,
eicu,all_states,CRE,NORMA_marginal_freq,54068.0,0.2249549541718978,20.846075832433996,0.3936135065668142,0.4937664029501278,-0.1010764051740041,,
eicu,all_states,CRE,NORMA_oracle,54068.0,0.1047354545368371,9.996197932554852,0.1725381981927706,0.9027294220656602,-0.0036552417888535,,
eicu,all_states,CRE,Mean,54068.0,0.2208040603681245,23.513905205403248,0.3216171702561153,0.662021221213037,0.0903522457643532,,
eicu,all_states,CRE,Last,54068.0,0.1387298604276312,13.87920802149122,0.2430303120695323,0.8070113053830535,0.0111929418643892,,
eicu,all_states,CRE,ARIMA,54068.0,0.1602272858896422,16.14008590925429,0.2872901348942069,0.7303177233064844,0.0152421647848291,,
eicu,all_states,CRE,PopRI,54068.0,0.3916292076644226,39.961030531865504,0.5633502933737716,-0.0369743858174802,-0.1263780054745875,,
eicu,all_states,CRE,PerRI,54068.0,0.210406123590089,21.503024460686134,0.3257648299052176,0.6532476842295298,0.0637661623562742,,
eicu,all_states,CRE,Gaussian_mle,54068.0,0.3345672431331918,31.26009845139319,0.5361667084556574,0.0606862750349093,-0.1494539796635225,,
eicu,all_states,CRE,Gaussian_trunc,54068.0,0.6145703372727301,71.13317439918279,0.9166896114817062,-1.7457159007527752,-0.3130166655087836,,
eicu,all_states,CRE,Gaussian_eb,54068.0,0.357775101571185,34.69372636014297,0.5572691313766821,-0.0147076939915533,-0.1746307181205808,,
